4/29/2006 23:50:00,Portland,OR,Changing,15/20 minutes,First time ever seeing these types of glowing objects!!,5/15/2006
4/29/2006 23:40:00,Portland,OR,Formation,5 min,orange lights over Portland OR,5/15/2006
4/29/2006 23:30:00,Portland,OR,Fireball,8 minutes,"7 orange ""fireballs"" in two groups over downtown Portland, OR",5/15/2006
4/29/2006 0:02:00,Portland,OR,Light,5 mins,saw lite in sky at midnite on 29 april,5/15/2006
4/29/2006 0:00:00,Warren,OR,Disk,,Clusters of Red Lights Seen In The Portland Area,7/16/2006
4/28/2006 23:10:00,Howard Prairie Lake Resort,OR,Rectangle,50min,"We noticed a BIG, bright light across the lake, then it was instantly above us!",10/8/2007
4/28/2006 19:00:00,Salem,OR,Other,20 seconds,saw lazer light shaft 2 to 3 miles long.,5/15/2006
4/27/2006 13:00:00,Portland,OR,Oval,1 minute,"The UFO that I saw at 1 PM thursday the 27th of april 2006 ,hovering over downtown portland, was a white, rather opaque, imperfect cir",5/15/2006
4/25/2006 23:20:00,Portland (near),OR,Rectangle,4 seconds,"Faint transparent rectangle with red & green southwest of Portland, Oregon.",5/15/2006
4/23/2006 22:00:00,Roseburg,OR,Disk,still happening,"sparkling, bouncing flashing light",5/15/2006
4/22/2006 21:35:00,Springfield,OR,Light,10 min,looked like jupiter then began to fly eratically actross the sky from south to north,5/15/2006
4/3/2006 21:44:00,North Bend,OR,Circle,34 mins,multiple crafts traveling at high speed and emitting flare-like blasts.,5/15/2006
4/3/2006 21:20:00,Tidewater,OR,Fireball,3 sec,Lots of aircraft and huge orange ball.,5/15/2006
3/18/2006 19:00:00,Junction City,OR,Other,45 mins,perfect silver ball floating,10/31/2008
3/15/2006 13:00:00,Portland,OR,Triangle,6seconds,"3-5-06, over portland daytime- huge triangle shape craft- defied gravity ,changed shape ,lightning fast.",5/15/2006
3/15/2006 13:00:00,Portland,OR,Triangle,30-50seconds,"Large triangle craft daytime ,over Portland, Or.strange manuvers black-ish very fast.",5/15/2006
3/13/2006 21:30:00,Portland,OR,Other,"not sure, seconds","Bright Aqua ball of Light over Hillsboro, Oregon - viewed from Cornelius Pass - Danced in the sky",5/15/2006
3/2/2006 9:00:00,Medford,OR,Disk,2 minutes +\-,"Object seen over Medford, Oregon",3/11/2006
3/1/2006,Molalla,OR,Disk,,CHASEED BY UFO in CAR in OREGON.,3/8/2007
2/22/2006 1:45:00,Brookings,OR,Light,10-15 seconds,Satelite object with some strange movement. Satelites don' t do this. do they??,5/15/2006
2/6/2006 3:05:00,Dallas,OR,Triangle,10 minutes,We saw a white triangle shaped craft and it flew very quick.,7/16/2006
1/31/2006 0:40:00,Portland,OR,Flash,couple seconds,A bright light that raced across the sky and suddenly shot upward and dissapeared.,2/14/2006
1/14/2006 22:46:00,Portland,OR,Circle,3 seconds,"Large fast moving White Light headed Northeast in Portland, Oregon",2/1/2007
12/13/2005 19:50:00,Portland,OR,Flash,.50-1.0,"Saw three flashes, 2 that traveled east to west 1-2 minutes apart, followed by a third that went west to east. Same spot",12/16/2005
12/10/2005 2:30:00,Eugene,OR,Circle,3 mins,flying towards eachother ((NUFORC Note: Possible satellites?? PD)),12/16/2005
11/23/2005 0:45:00,Woodburn,OR,Fireball,5 seconds,White ball of light falling to the ground,12/16/2005
11/10/2005 2:00:00,Lake Oswego,OR,Cylinder,a few very long seconds,Brilliant blue oblong object zooms horizontally across southern sky at 2 in the morning.,12/16/2005
11/8/2005 18:24:00,Eugene,OR,,,Private citizen reporting a metallic object in the air near Eugene Airport. Reporting party claims object changes direction and is per,12/16/2005
10/21/2005 23:05:00,Canyonville,OR,,4 seconds,1 Large lime green meteor like object no meteor tail. Fell at an angle from northwest to southeast. Much larger than other meteors I ha,11/3/2005
10/15/2005 13:10:00,Phoenix,OR,Cigar,3-5 Min.,"A jet black colored cigar-shaped object, with 2 tapered sharply shaped points at its ends, seen moving forward in a specific direction.",12/12/2011
10/5/2005 22:00:00,Salem,OR,Chevron,.40 seconds,"There was a lone craft in the sky,that seemed pretty high. I am not familar with the exact hieght/Locations of things> According to the",10/20/2005
10/3/2005 12:00:00,Westfir,OR,Other,20 minutes,clear real photo graph of extraterestrel,10/11/2005
9/20/2005 17:00:00,Portland,OR,Cylinder,10 seconds,"I was riding in the passenger seat of my best friends car my fiance in the backseat behind me, when i noticed a large black shadow over",5/15/2006
9/17/2005 23:00:00,Rockaway,OR,Light,20 sec,Bright lights in the sky over the ocean.,10/11/2005
9/17/2005 21:00:00,Oceanside,OR,Light,3 sec,"Over the ocean, 1 bright white light blinked off became two, another blinked on became five horizontal",10/11/2005
9/17/2005 21:00:00,Tillamook/Bay City,OR,Formation,5-7 minutes,Rows of very large bright Yellow/Orange panels of light above the ocean: 5 sightings in 7 minutes,2/14/2006
9/17/2005 20:00:00,Cape Lookout/Tillamook,OR,Formation,7 min,"One light above horizon, splits into 5 orb-like lights that brighten and then fade out left to right",10/11/2005
9/16/2005 20:45:00,Eugene,OR,Changing,3m:40sec.,Plum red flash gets my attention,10/11/2005
9/13/2005 21:15:00,Salem,OR,Light,5-6 seconds,I was in the parking lot and happened to look up and saw a bright light (-6 or -7 in magnitude) traveling southeast from approximately,9/15/2005
9/10/2005 23:15:00,Grass Valley,OR,Light,5 -10 minutes,Bright streaks across the night sky light up surrounding area's below as if it were daylight,10/11/2005
9/9/2005 11:35:00,Beaverton,OR,Other,5-10 sec.,Four Silver Objects,10/11/2005
9/8/2005 21:10:00,Albany,OR,Oval,4 seconds,Probably a meteor,10/11/2005
9/5/2005 13:30:00,Eugene,OR,Light,1m. 10sec.,Video on infrared records something,9/15/2005
9/2/2005 22:40:00,Salem,OR,Light,4 seconds,Observed slowly moving white light at 10:40 pm heading north from direcly overhead,9/15/2005
8/17/2005 0:10:00,Klamath Falls,OR,Flash,,"UFO spotted in Klamath Falls Oregon ((NUFORC Note: Possible sighting of ""twinkling"" star. PD))",10/11/2005
8/14/2005 23:00:00,Portland,OR,Triangle,1 minute,Triangle floated away.,1/10/2014
8/12/2005 22:00:00,Estacada,OR,Teardrop,2min,the craft came without light or noise,10/30/2006
8/12/2005 11:11:00,Lebanon,OR,Triangle,5 minutes,Mom & boys watch slow silent triangleformed by 3lites move south at 11:11PM FOR 5min. then disappear,9/2/2005
8/12/2005 0:00:00,Corvallis,OR,Triangle,3-5 Minutes,"On the night of August 12, 2005, we noticed a triangle shaped craft entering our galaxy.",9/2/2005
8/10/2005 22:20:00,Salem,OR,Light,3 seconds,Observed a light coming on and moving slowly northward past the Big Dipper Constellation for several seconds before going out. Then,9/2/2005
8/10/2005 21:00:00,Baker City,OR,Disk,6 secs,"low-flying disk with radical ""Z"" turn",9/2/2005
8/10/2005 1:45:00,Tigard,OR,Other,10 sec,W shaped object...With an eary look,9/2/2005
8/8/2005 7:15:00,Springfield,OR,Rectangle,5 min,"bright, white space shuttle sited 15,000 - 20,000' over springfield, oregon, 7:14am 08/08/05, no sound",9/2/2005
8/6/2005 20:30:00,Portland,OR,Circle,5 minutes,slow moving object over north west portland oregon,9/2/2005
8/5/2005 22:30:00,Dufur,OR,Flash,15 minute,Faint Yellow darting light zig zagged hight in night sky above Mt Hood Oregon,9/2/2005
8/2/2005 1:45:00,Talent,OR,Triangle,20 min.,witnessed an unidentified flying object that moved in a motion not capable of conventional aircraft ((NUFORC Note: Possible star??PD)),9/2/2005
7/31/2005 16:10:00,Eugene,OR,Other,2 -3 minutes,"On Sunday, July 31, 2005 at approximately 16:10-16:15 a transit supervisor and a bus operator were observing two osprey flying over the",10/11/2005
7/31/2005 0:15:00,Eugene,OR,Rectangle,1 minute,"The object had green and yellow flashing lights, it was moving at amazing speeds, I'd say about 1,500-2,000MPH.",10/11/2005
7/27/2005 21:30:00,Brightwood,OR,Circle,2mins,Sandy River lights in the sky make no sense,9/2/2005
7/23/2005 13:10:00,Eugene,OR,Cigar,5 minutes,"I saw an object, flying, that I could not identify.",9/2/2005
7/22/2005 2:10:00,Tigard,OR,Triangle,4 minutes,"Black thin Mantaray shape w/dome and rods no lights or sound. Flew like wing, then moved horizontally in upright vertical position.",9/2/2005
7/19/2005 21:00:00,Lakeview,OR,Triangle,1 hour,Two Huge Triangular objects seen in Central Southern Oregon,9/2/2005
7/19/2005 14:16:00,Gilchrist,OR,Other,2 seconds,"silver comet? south of lapine oregon, headed down and west",9/2/2005
7/18/2005 22:00:00,Salem,OR,Flash,5-7 seconds,"Seeing a light traveling due north from directly overhead at a slow pace, it suddenly flared up incredibly bright and then just went ou",9/2/2005
7/17/2005 3:00:00,St. Helens,OR,Unknown,An Hour,"Looked like a star at first, but it was moving...",9/2/2005
7/15/2005 22:00:00,Salem,OR,Light,1 second,Stationary light seen in night sky for one second,9/2/2005
7/15/2005 20:30:00,Portland,OR,Teardrop,15 seconds,highly-reflective inverted black teardrop over a Portland evening,9/2/2005
7/13/2005 21:45:00,Bend,OR,Light,15 minutes,Extremely bright light over Mt. Bachelor. ((NUFORC Note: Possibly Venus?? PD)),7/15/2005
7/12/2005 0:00:00,Beaverton,OR,Changing,45 seconds,"Changing shape visited, and hovered over suburban area.",3/31/2008
7/9/2005 2:30:00,Eagle Point,OR,Light,15 MINUTES,"stayed in one spot for 15 minutes, huge bright light, then dissapeared",9/2/2005
7/9/2005 0:45:00,Owyhee River,OR,Light,1 minute,A large bright light that shot away at a high rate of speed on the morning of July 9th near the ID/Ore. boarder,9/2/2005
7/8/2005 22:00:00,Eugene,OR,Sphere,15-20 min,Sperical glowing craft over eugene oregon,7/13/2005
7/3/2005 23:00:00,Woodburn,OR,Light,10 minutes,Red light in sky - very high - at first thought it was reflection off car dashboard. Traveled from East to West - then sped off at,7/5/2005
7/3/2005 14:00:00,Springfield,OR,Disk,1 hr 30 minutes,Saucer shaped reflective object moving and hovering with chasing Government Jets and a Helicopter/Photos taken,7/5/2005
7/2/2005 3:30:00,Dexter,OR,Diamond,3 to 4 min,"Double cone travels northeast to southwest from over Eugene, OR. toward south of Oakridge, OR area at 3:30",7/5/2005
6/30/2005 20:00:00,Roseburg,OR,Cigar,2 minutes,"Cigar Mother ship loading and unloading small craft over Douglas County, Oregon",5/13/2012
6/30/2005 4:00:00,Beaverton,OR,Light,1 -2 min,"I was observing a very bright ""Star"" or planet , it began moving!",7/5/2005
6/28/2005 22:59:00,Brookings,OR,Diamond,2 min,"A very bright, white-blue diamond shaped object crossed the sky from west to east,...",7/13/2005
6/28/2005 22:15:00,Eugene,OR,Unknown,15-20 min,UFO flashing color changing lights over Eugene OR,7/5/2005
6/25/2005 20:50:00,Portland/Gresham,OR,Disk,10,A disk shaped object with a haze stood in one place then moved from side to side. Ten others followed with bright lights.,7/5/2005
6/22/2005 22:30:00,Baker City,OR,Light,7 minutes,Three lights in triangular formation.,7/5/2005
6/19/2005 21:46:00,Portland,OR,Sphere,2 minutes,30+ spheres observed flying in formation during thunderstorm due to large multiple lighting flashes.,6/20/2005
6/19/2005 18:00:00,Damascus,OR,Circle,1 minute,a shining metallic sphere moved swiftly from ground level to high altitudes,6/20/2005
6/18/2005 11:00:00,Ashland,OR,Sphere,30 Seconds,Brown spherical UFO seen in broad daylight,4/18/2012
6/11/2005 23:30:00,Gresham,OR,Circle,7 minutes,Below cloud line circular bright red glowing object possible small white middle rotating- AMAZINGLY CHILLING!,6/20/2005
6/11/2005 23:30:00,Gresham,OR,Light,7 min.,Woman witnesses peculiar red light in the southeastern sky.,6/20/2005
6/11/2005 23:20:00,Gresham,OR,Fireball,5-7 min,Brite red light in sky,6/20/2005
6/11/2005 23:20:00,Gresham,OR,Fireball,7 min,bright red light in the sky,6/20/2005
6/11/2005 23:00:00,Gresham,OR,Triangle,30 min,"Red triangle shaped object with red lights sighted over Gresham ,Oregon.",6/20/2005
6/2/2005 12:00:00,Baker City (presumed location),OR,Cigar,5-10 seconds,Large wingless crafts are practicing for T-bone accident with passenger jet... or maybe just having a good time.,10/11/2005
5/23/2005 23:00:00,Otis (over the ocean),OR,Light,5 hours`,Light in sky which was bigger than a star or planet and which simply hovered for several hours. ((NUFORC Note: Sirius?? PD)),5/28/2005
5/3/2005 23:30:00,Portland,OR,Circle,2 min's,05/03/05 23:30hours. the we seen in portland Oregon It moved from north to south and vanished.,5/11/2005
5/1/2005 1:00:00,Portland,OR,Oval,3-7 minutes,Three amber/orange objects patrol Portland skyline,5/24/2005
5/1/2005 1:00:00,Portland,OR,Light,,Portland OR May '05 event similar to Beaverton OR March '01 events.,9/2/2005
5/1/2005 1:00:00,Portland,OR,Disk,5 minutes,Orange disk-like orbs over Downtown Portland. ((NUFORC Note: Student report. PD)),5/11/2005
5/1/2005 0:45:00,Portland,OR,Light,5+ minutes,"Three reddish lights seen over Pearl District of Portland, OR",6/20/2005
4/27/2005 5:43:00,Portland,OR,Fireball,3 seconds,((NUFORC Note: Student report. PD)) Saw a blue flaming asteroid shaped object. there was a weird blue glow around it.,5/24/2005
4/26/2005 21:45:00,Troutdale,OR,Light,5 seconds,Fast Moving Light,5/11/2005
4/24/2005 21:00:00,Newport,OR,Cone,3 hours,Fanned out cones with pointy bright lighted nose. ((NUFORC Note: We suspect lens flares. Witness concurs. PD)),5/11/2005
4/11/2005 2:00:00,Ashland,OR,Changing,about ten minutes,a changing ball of light/object that vanished entirely after a few minutes,4/16/2005
4/5/2005 16:20:00,Klamath Falls,OR,Other,6 minutes,"Four objects spotted during daylight, resembled early flying wings, no sound, flying much faster than jet that had just flown over.",4/16/2005
4/2/2005 16:20:00,Lake Oswego,OR,Changing,2 minutes,"Dark, squarish non-aerodynamic object floating at high altitude from south to north.",4/16/2005
3/30/2005 14:00:00,The Dalles,OR,Sphere,approx 2 minutes,spherical shaped object that appeared to be white with a grey shadow flying north to south,5/11/2005
3/12/2005 19:45:00,Multnomah Village,OR,Sphere,6 seconds,"I was walking back to my place from grocery shopping, when I saw a green fireball. A big green orb that seemed about one fifth the siz",4/16/2005
3/12/2005 19:45:00,Clatskanie,OR,Unknown,6 sec.,Four of us just witnessed at 7:45 pm pst a single bright jagged green streak low to the S- SW sky then disappear behind trees and then,4/16/2005
3/12/2005 19:45:00,Portland,OR,Fireball,minute,"On the News Tonight they Reported on channel 12 FOX Portland,Oregon News ad some type of sighting of a ""light that flashed"" was very br",4/16/2005
3/12/2005 19:45:00,La Grande,OR,Fireball,Unknown,fireball in the sky ((NUFORC Note: Probable dramatic meteor at 19:45 hrs. on this date. PD)),4/16/2005
3/12/2005 19:45:00,Florence,OR,Unknown,7 sec,ball of fire falling at 45 degree angle towards ocean,4/16/2005
3/12/2005 19:45:00,Tigard,OR,Unknown,2 seconds,My wife and I saw a white streak come down at a steep angle and at a very high rate of speed. The intial color was white and turned ver,4/16/2005
3/12/2005 19:45:00,Hood River,OR,Sphere,3 to 4 seconds,I sighted VERY large blue-green meteor of extended duration in the sky near Portland OR ((NUFORC Note: Probable meteor. PD)),4/16/2005
3/12/2005 12:15:00,Ashland,OR,Sphere,3 minutes,Bright star-like object appears during the day.,4/16/2005
3/11/2005 21:15:00,Hillsboro,OR,,a few seconds,We did not see a craft however we heard a very loud boom kind of like fireworks and the concussion rattled our windows and our lights f,5/15/2006
3/10/2005 19:00:00,Portland,OR,Light,3 minutes,Very bright light traveling over Portland ((NUFORC Note: International Space Station. PD)),5/11/2005
3/8/2005 19:30:00,Grants Pass,OR,Light,3 mins,"a very fast moving starlike light, changing direction then color then vanished ((NUFORC Note: Sighting of ISS. PD))",5/11/2005
