2015,Prineville,OR,Circle,10 seconds,I can't explain well.,44.2998,-120.8345
2015,Eugene,OR,Disk,5 seconds,UFO flashes by in video.,44.0521,-123.0868
2015,Portland,OR,Oval,5 minutes,"Three silent red orbs over SW Portland, moving at high speed, making 90 degree turns.",45.5231,-122.6765
2015,Gresham,OR,Light,2 hours,"Fixed bright multicolored light in the NW sky after sunset, looked like a very bright star but seemed too brilliant for the usual star.",45.5001,-122.4302
2015,Aloha,OR,Light,30 seconds,"Light, orange, red, fast speed.",45.4943,-122.8670
2015,Astoria,OR,Other,2 minutes,Six to eight red lights/globes observed for about 2 minutes/no sound/video obtained.,46.1879,-123.8313
2015,Cannon Beach,OR,Sphere,2 minutes,An orange sphere of intense and steady light moving steadily across a black night sky; 56 second phone video.,45.8918,-123.9615
2015,Woodburn,OR,Light,30 seconds,Fast moving super bright orange red light.,45.1437,-122.8554
2015,Sherwood,OR,Light,3 hours,There's a huge bright white light over sherwood as I write this it's unexplainable. It's way to big to be a planet!,45.3565,-122.8401
2015,Bend,OR,Oval,1 hour,Oval shaped crafted with three colored lights.,44.0583,-121.3153
2015,Hillsboro/Portland,OR,Other,?,This sighting was detected on photos I took of a sunset.,45.5229,-122.9898
2015,Portland/Hillsboro,OR,Other,?,Strange object captured on camera but not to the naked eye,45.5231,-122.6765
2015,Albany,OR,Diamond,10 seconds,"Red diamond shape UFO flying fairly slow in North Albany, Oregon.",44.6350,-123.1059
2015,Albany,OR,Circle,20 seconds,UFO came out of teleportation,44.6350,-123.1059
2015,Albany,OR,Light,5 minutes,Two fast moving white lights in the sky.,44.6350,-123.1059
2015,Eugene,OR,Sphere,2 minutes,Light in west Eugene.,44.0521,-123.0868
2015,Bend,OR,Triangle,15,Spinning Triangle appearing to float across the sky.,44.0583,-121.3153
2015,Eugene,OR,Disk,1/320 second,Saucer Disk Over Oregon Ducks Stadium Captured On Sony Camera,44.0521,-123.0868
2015,Keizer,OR,Light,10 minutes,Yellow to red ball/northeast sky/dropped balls.,44.9901,-123.0262
2015,Gresham,OR,Triangle,,"Triangle shaped craft seen in Gresham, Oregon.",45.5001,-122.4302
2015,Milwaukie,OR,Other,10 seconds,"Clackamas, OR. howeverying flying object, with lights and fast disappearance.",45.4462,-122.6393
2015,Wilsonville,OR,Other,10,10-24-2015 @ 17:02. Odd moving shiny object in the sky near Wilsonville; possible UFO.,45.2998,-122.7737
2015,Portland,OR,Other,2 minutes,"Possible rectangle with fire like lights silently gaining altitude from South East heading North West, possibly following jet.",45.5231,-122.6765
2015,Astoria,OR,Formation,3 days,"3-5 red, green and white lights flying in formation mimicking a plane or helicopter flying less than 100 ft above and made no sound.",46.1879,-123.8313
2015,Bend,OR,Fireball,5 minutes,I walked outside tonight when my boyfriend called for me to come see a strange light from the perspective of our front driveway.,44.0583,-121.3153
2015,Joseph,OR,Light,5 seconds,Reverse shooting star turns to red ball of light and disappears.,45.3543,-117.2296
2015,Dayton,OR,Diamond,5 minutes,Diamond shaped ufo.,45.2207,-123.0762
2015,Oregon City,OR,Sphere,5 minutes,There was a break in the rain and I saw several white orbs or dots crossing the sky headed in the Wilsonville direction.,45.3573,-122.6068
2015,Keizer,OR,Light,5 seconds,"Keizer, OR, S to N, saw a ball of light fly through the sky for approximately 5 seconds before it disappeared. No sound.",44.9901,-123.0262
2015,Portland,OR,Triangle,30 seconds,I saw a triangular object with a light trail behind it move REALLY FAST through the sky.,45.5231,-122.6765
2015,West Salem,OR,Circle,3 minutes,A white ball shaped light moving at a super high hate of speed 200 feet above ground. ((NUFORC Note: U. S. Navy missile launch. PD)),44.9504,-123.0701
2015,Bend/Burns (between; on Hwy. 20),OR,,5 seconds,"Was driving east on hwy 20 around 22:30,when a bright flash of light appeared in the eastern sky,so bright it was thought it was day fo",44.0583,-121.3153
2015,Sutherlin,OR,Flash,1 hour,White lights.,43.3901,-123.3126
2015,Tualatin,OR,Triangle,20 seconds,"Triangle pattern of 7 or 9 round lights moving slowly from east to west - electronic, pulsing machine sound",45.3840,-122.7640
2015,Bend,OR,Fireball,5 minutes,"Fireball flies over Bend, Oregon.",44.0583,-121.3153
2015,Corvallis,OR,Light,30 minutes,Bright light with spike like lights protruding from it. ((NUFORC Note: Probable sighting of Venus? PD)),44.5646,-123.2620
2015,Dunes City,OR,Fireball,3 seconds,"Big bright GREEN FIREBALL seen burning slowly to the earth in Dunes City, Oregon",43.8832,-124.1151
2015,Salem,OR,Fireball,5 minutes,4 identical reddish orange orbs moving silently NE to SW across the sky before slowly disappearing.,44.9429,-123.0351
2015,Springfield,OR,Rectangle,10 seconds,"At WalMart parking lot flashing lites red, white, moving fast from the south; low.",44.0462,-123.0220
2015,Medford,OR,Circle,3 minutes,"3 dim white lights flying, using maneuvers not capable by human air crafts, over Medford, OR, about 5am.",42.3265,-122.8756
2015,Brownsville (on I-5 highway),OR,Light,10 minutes,Saw a bright unidentified object in the sky while driving.,44.3935,-122.9848
2015,Portland,OR,Fireball,1 second,Small fireball streaked across sky looking North from SE Portland. ((NUFORC Note: Possible meteor? PD)),45.5231,-122.6765
2015,Portland,OR,Other,2 minutes,"Strange moving multicolored diamond shape over Gresham, Oregon.",45.5231,-122.6765
2015,Beaverton,OR,Light,5 minutes,I was driving north on SW 158th Ave from Walker Rd and saw to the west 5 lights (traveling too slow and too close to be airplanes) 3 of,45.4871,-122.8037
2015,Hillsboro,OR,Fireball,3 minutes,We live off of 201st and baseline we saw a point with a thin tail that looked like bright white sparklers fireworks flying through the,45.5229,-122.9898
2015,Milwaukie,OR,Oval,12 seconds,Saw bright white circle hovering then shot up straight fast fast then darted sideways unlike any craft or drone ive ever seen...,45.4462,-122.6393
2015,Beaverton,OR,Light,15 minutes,Pulsating lights in SW sky over Beaveton/Farmington area.,45.4871,-122.8037
2015,Bend,OR,Circle,4-5 minutes,"5 orange glowing lights seen by 2 witnesses, heading south to north, over Bend, Oregon, on Christmas Eve 2015.",44.0583,-121.3153
2015,Salem,OR,Changing,30 minutes,"Christmas was just over, I stepped out to smoke in the cold, I focused on a bright star that seemed to b flickering, I lost contact.",44.9429,-123.0351
2015,Beaverton,OR,Circle,8-10 minutes,There were 8 med. height flying objects evenly spaced in formation with no sound and no flashing lights the orange lights were steady.,45.4871,-122.8037
2015,Springfield,OR,Changing,5 hours,"Shape changing UFO's in Springfield, Oregon.",44.0462,-123.0220
2015,Portland,OR,Light,5 hours,Dozen red green blue lights in portland sky that spin with two bright white lights that move. ((NUFORC Note: Stars?? PD)),45.5231,-122.6765
2015,Monmouth,OR,Egg,10 seconds,A white balloon gives off a bright blue light and disappears along with the balloon.,44.8485,-123.2340
2015,Eugene,OR,Fireball,7 minutes,Viewed 4 slow moving orange-ish orbs on new years eve moving from E to W until they disappeared on the horizon.,44.0521,-123.0868
2016,Sodaville,OR,Sphere,3 minutes,Two balls of orange light seen above the trees; one split into two!,44.4837,-122.8690
2016,Cornelius,OR,Formation,8 seconds,Red lights (non-flashing) in line (no sound) high rate of speed 7-8 PM heading North bound Cornelius Oregon.,45.5198,-123.0598
2016,Roseburg,OR,Fireball,1 minute,"I was standing on my front deck which faces to the west ,looking south talking to a friend on the phone when 3 orange looking orbs,or s",43.2165,-123.3417
2016,Bend,OR,Chevron,5 minutes,We were driving East on Cooley Road and saw an extremely bright white light in the distance. This light flew parallel of us until we tu,44.0583,-121.3153
2016,Neskowin,OR,Oval,10 seconds,"The misty, illuminated oval traveled from the East losing altitude until it disappeared into the ocean.",45.1068,-123.9843
2016,Salem,OR,Oval,~4 minutes,"White oval object, hovering very smooth.",44.9429,-123.0351
2016,Portland,OR,Circle,,Saw three orange circles near each other and then they spread apart but weren't definitely airplanes or stars. They were slowly moving.,45.5231,-122.6765
2016,Emigrant Pass (near; foothills of),OR,Other,,"Seen a object with a solid orange bar that lit up bright on the base and the top, it moved slow like a helicopter and was 40 feet off t",43.4668,-122.1392
2016,Roseburg,OR,Fireball,2 minutes,Orange lights west of Roseburg.,43.2165,-123.3417
2016,Roseburg,OR,Circle,10 seconds,"Very large, bright white light seen over hill.",43.2165,-123.3417
2016,Clackamas,OR,Diamond,15 minutes,Bright golden square object has a bright golden light move away from the &quot;parent&quot; object.,45.4076,-122.5704
2016,Ashland,OR,Triangle,10 minutes,Bright point of light resembling satellite but followed by triangular illuminated shape.,42.1946,-122.7095
2016,Idanha,OR,Other,5 minutes,Awe inspiring and a bit scary when it was right above me.,44.7026,-122.0787
2016,Oakridge,OR,Other,12-15 minutes,Large object moves slowly across early morning sky with shooting stars and comet tails.,43.7465,-122.4617
2016,Culver,OR,,5 minutes,Appeared to be a large star with a sort of spot light shining from the side outward. At first i thought maybe it was the space station,44.5257,-121.2131
2016,Gresham,OR,Light,4 minutes,Two strange illuminated semi circle of Vapor expand and the bright star-like light appears and one half semi circle disappear and the o,45.5001,-122.4302
2016,Ione,OR,Triangle,continuous,Observed a triangular shaped filmy patch of light moving from east to west at 5:15 am north of Ione.,45.5012,-119.8248
2016,Lebanon,OR,Circle,30 seconds,Large circular craft flew silently over man walking his dog.,44.5365,-122.9070
2016,Newport,OR,Other,<2 minutes,T-shaped craft traveling offshore that was absolutely not a helicopter or airplane of any sort,44.6368,-124.0535
2016,Beaverton,OR,Disk,~10 minutes,White to yellow disc object in NE sky that split into two pieces.,45.4871,-122.8037
2016,Springfield,OR,Other,1 minute,"Large ""T"" shaped craft hovered just above tree line over parking lot of McKenzie Willamette Hospital.",44.0462,-123.0220
2016,Eugene,OR,Light,5 minutes,"((HOAX??)) Orange light in sky, moving fast until a parachute opened and object descended into Eugene area.",44.0521,-123.0868
2016,Gresham,OR,Flash,2 seconds,Super bright flash of light a week after a wave of UFO sightings,45.5001,-122.4302
2016,Sandy,OR,Fireball,<20 seconds,Huge ball of light falls to earth after stalling.,45.3973,-122.2615
2016,Sodaville,OR,Disk,4-5 minutes,Disc shaped glowing lights tonight with pictures and video!,44.4837,-122.8690
2016,Bandon,OR,Oval,2.5 hours,"Bright white hovering oval light with spires shooting out from it. Looks like a star, but doesn't twinkle. Isn't a planet.",43.1190,-124.4084
2016,Portland,OR,Disk,60-90 seconds,While standing in my back yard I was watching the dark clouds coming in.,45.5231,-122.6765
2016,Irrigon,OR,Changing,5 minutes,"First I heard a vibration then a shaking feeling, I thought it was bass from music. I felt the sound more than heard it.",45.8957,-119.4914
2016,West Linn,OR,Diamond,5 minutes,"Driving home from work through West Linn, OR and noticed a bright diamond shaped light in the south east. It was brighter then a plane",45.3657,-122.6123
2016,Glide,OR,Light,>15 minutes,"Lights in sky appeared to be blinking/flashing; got binocs, noticed 1 light was red, green, blue,and gold. ((NUFORC Note: Star? PD))",43.3015,-123.1012
2016,Grants Pass,OR,Sphere,3-4 minutes,Slow moving flames that interacted with a green light.,42.4390,-123.3284
2016,Sutherlin,OR,Circle,3 minutes,Small red object hovering in sky then drops a glowing white object twice it's size and red light disappeared shortly after,43.3901,-123.3126
2016,Albany,OR,Triangle,20 minutes,Oregon UFO spotted near I-5 North towards Salem.,44.6350,-123.1059
2016,Eugene,OR,Triangle,2 minutes,"I went to smoke outside, when I noticed a triangle in sky. I would say it was three separate orbs but in a perfect triangle.",44.0521,-123.0868
2016,Milwaukie,OR,Triangle,3 minutes,I saw one red and two orange flying object in the sky.,45.4462,-122.6393
2016,Redmond,OR,Light,15 minutes,Hovering flashing light over Sister's Mountains.,44.2726,-121.1739
2016,Portland,OR,Light,3-5 seconds,"Went on a bike ride with my headphones in, was almost home i looked left casually and looked in the sky. I saw a VERY WHITE bright ligh",45.5231,-122.6765
2016,St. Helens,OR,Formation,2 hours,They looked like stars but 13 where in a row then they dispersed threw the sky. They had bright flashing lights like cop cars! could se,45.8590,-122.8158
2016,Portland,OR,Formation,0:02,I saw what look like 3 objects at a very high altitude flying in a southeasterly direction. There was no sound and no lights. They mov,45.5231,-122.6765
2016,Portland,OR,Formation,2 minutes,I was standing in my backyard when I saw 3 dark objects in a triangle shape heading in a southerly direction.,45.5231,-122.6765
2016,Portland,OR,Light,30 minutes,Multiple sightings of bright white orbs that sometimes flashed brightly.,45.5231,-122.6765
2016,Troutdale,OR,Sphere,now,"Two bright lights hover over East Vancover, Washington.",45.5393,-122.3873
2016,Portland,OR,Unknown,1 minute,"Glowing orange object (like a burning plane) disappears/fades away, doesn't fall to earth.",45.5231,-122.6765
2016,Salem,OR,Other,90 minutes,As me and my fianse were sitting outside smoking we saw multiple amber and white colored lights appear and then dim out w/n 2-5sec in t,44.9429,-123.0351
2016,Brookings,OR,Flash,10-12 minutes,Two flashing lights in the night sky moving very slowly.,42.0526,-124.2840
2016,Portland,OR,Circle,10 minutes,Slow moving orange lights.,45.5231,-122.6765
2016,Grants Pass,OR,Disk,1-2 minutes,"Round, black object, no sound moving very fast thru morning sky.",42.4390,-123.3284
2016,Salem,OR,Flash,6 minutes,"While observing the moon tonight at about 9:20 pm PST my daughter said, ""Look, I saw a flash in the sky over there three times.""",44.9429,-123.0351
2016,Portland,OR,Sphere,6 minutes,"6-10 slow moving, orange orbs or spheres",45.5231,-122.6765
